ride_id,payment_method,travel_from,car_type,max_capacity,time,day_of_week,total_riders,p_seats_taken
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5781,Mpesa,Homa Bay,Bus,49,2017-11-27 07:09:00,Monday,26,0.5306122448979592
5784,Mpesa,Kisii,shuttle,11,2018-04-20 05:10:00,Friday,1,0.09090909090909091
5789,Mpesa,Kisii,shuttle,11,2018-04-20 09:50:00,Friday,1,0.09090909090909091
5790,Mpesa,Kisii,Bus,49,2018-04-20 07:06:00,Friday,2,0.04081632653061224
5790,Mpesa,Kisii,Bus,49,2018-04-20 07:06:00,Friday,2,0.04081632653061224
5791,Mpesa,Kisii,shuttle,11,2018-04-20 06:00:00,Friday,1,0.09090909090909091
5792,Mpesa,Kisii,shuttle,11,2018-04-20 05:50:00,Friday,1,0.09090909090909091
5793,Mpesa,Kisii,shuttle,11,2018-04-20 10:58:00,Friday,1,0.09090909090909091
5794,Mpesa,Kisii,shuttle,11,2018-04-20 06:50:00,Friday,2,0.18181818181818182
5794,Mpesa,Kisii,shuttle,11,2018-04-20 06:50:00,Friday,2,0.18181818181818182
5795,Mpesa,Kisii,shuttle,11,2018-04-20 05:30:00,Friday,1,0.09090909090909091
5796,Mpesa,Kisii,shuttle,11,2018-04-20 06:40:00,Friday,2,0.18181818181818182
5796,Mpesa,Kisii,shuttle,11,2018-04-20 06:40:00,Friday,2,0.18181818181818182
5797,Mpesa,Keroka,Bus,49,2017-11-27 07:06:00,Monday,3,0.061224489795918366
5797,Mpesa,Keroka,Bus,49,2017-11-27 07:06:00,Monday,3,0.061224489795918366
5797,Mpesa,Keroka,Bus,49,2017-11-27 07:06:00,Monday,3,0.061224489795918366
5798,Mpesa,Kisii,shuttle,11,2018-04-20 09:10:00,Friday,1,0.09090909090909091
5800,Mpesa,Kisii,shuttle,11,2018-04-19 05:00:00,Thursday,2,0.18181818181818182
5800,Mpesa,Kisii,shuttle,11,2018-04-19 05:00:00,Thursday,2,0.18181818181818182
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5801,Mpesa,Kisii,shuttle,11,2018-04-19 05:20:00,Thursday,11,1.0
5802,Mpesa,Keroka,shuttle,11,2017-11-27 10:52:00,Monday,3,0.2727272727272727
5802,Mpesa,Keroka,shuttle,11,2017-11-27 10:52:00,Monday,3,0.2727272727272727
5802,Mpesa,Keroka,shuttle,11,2017-11-27 10:52:00,Monday,3,0.2727272727272727
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Cash,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5803,Mpesa,Kisii,shuttle,11,2018-04-19 05:10:00,Thursday,11,1.0
5804,Mpesa,Keroka,shuttle,11,2017-11-27 10:50:00,Monday,1,0.09090909090909091
5808,Mpesa,Kisii,Bus,49,2018-04-19 07:06:00,Thursday,2,0.04081632653061224
5808,Mpesa,Kisii,Bus,49,2018-04-19 07:06:00,Thursday,2,0.04081632653061224
5809,Mpesa,Kisii,shuttle,11,2018-04-19 10:51:00,Thursday,1,0.09090909090909091
5810,Mpesa,Kisii,shuttle,11,2018-04-19 07:15:00,Thursday,1,0.09090909090909091
5811,Mpesa,Kisii,shuttle,11,2018-04-19 08:20:00,Thursday,1,0.09090909090909091
5812,Mpesa,Kisii,shuttle,11,2018-04-19 05:30:00,Thursday,1,0.09090909090909091
5816,Mpesa,Kisii,shuttle,11,2018-04-18 05:10:00,Wednesday,1,0.09090909090909091
5817,Cash,Kisii,shuttle,11,2018-04-18 05:00:00,Wednesday,1,0.09090909090909091
5822,Mpesa,Kisii,Bus,49,2018-04-18 07:06:00,Wednesday,1,0.02040816326530612
5823,Mpesa,Kisii,shuttle,11,2018-04-18 06:40:00,Wednesday,2,0.18181818181818182
5823,Mpesa,Kisii,shuttle,11,2018-04-18 06:40:00,Wednesday,2,0.18181818181818182
5824,Mpesa,Kisii,shuttle,11,2018-04-18 08:20:00,Wednesday,1,0.09090909090909091
5825,Mpesa,Kisii,Bus,49,2018-04-18 19:03:00,Wednesday,1,0.02040816326530612
5826,Mpesa,Kisii,shuttle,11,2018-04-18 05:30:00,Wednesday,1,0.09090909090909091
5830,Mpesa,Kisii,shuttle,11,2018-04-17 05:20:00,Tuesday,1,0.09090909090909091
5834,Mpesa,Kisii,Bus,49,2018-04-17 07:02:00,Tuesday,1,0.02040816326530612
5835,Mpesa,Kisii,shuttle,11,2018-04-17 06:40:00,Tuesday,2,0.18181818181818182
5835,Mpesa,Kisii,shuttle,11,2018-04-17 06:40:00,Tuesday,2,0.18181818181818182
5836,Mpesa,Kisii,shuttle,11,2018-04-17 06:50:00,Tuesday,1,0.09090909090909091
5837,Mpesa,Kisii,Bus,49,2018-04-17 07:06:00,Tuesday,1,0.02040816326530612
5838,Mpesa,Kisii,shuttle,11,2018-04-17 06:30:00,Tuesday,1,0.09090909090909091
5839,Mpesa,Kisii,shuttle,11,2018-04-17 07:20:00,Tuesday,1,0.09090909090909091
5840,Mpesa,Kisii,shuttle,11,2018-04-17 05:30:00,Tuesday,1,0.09090909090909091
5844,Mpesa,Kisii,shuttle,11,2018-04-16 05:10:00,Monday,1,0.09090909090909091
5845,Mpesa,Kisii,shuttle,11,2018-04-16 05:00:00,Monday,1,0.09090909090909091
5849,Mpesa,Kisii,Bus,49,2018-04-16 07:06:00,Monday,1,0.02040816326530612
5850,Mpesa,Kisii,Bus,49,2018-04-16 07:04:00,Monday,1,0.02040816326530612
5851,Mpesa,Kisii,Bus,49,2018-04-16 19:05:00,Monday,1,0.02040816326530612
5852,Mpesa,Kisii,shuttle,11,2018-04-16 07:15:00,Monday,1,0.09090909090909091
5853,Mpesa,Kisii,shuttle,11,2018-04-16 05:30:00,Monday,1,0.09090909090909091
5856,Mpesa,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Mpesa,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Mpesa,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Mpesa,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Mpesa,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Mpesa,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Cash,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Mpesa,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Cash,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Mpesa,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5856,Mpesa,Kisii,shuttle,11,2018-04-15 05:20:00,Sunday,11,1.0
5857,Mpesa,Kisii,shuttle,11,2018-04-15 05:00:00,Sunday,4,0.36363636363636365
5857,Cash,Kisii,shuttle,11,2018-04-15 05:00:00,Sunday,4,0.36363636363636365
5857,Cash,Kisii,shuttle,11,2018-04-15 05:00:00,Sunday,4,0.36363636363636365
5857,Cash,Kisii,shuttle,11,2018-04-15 05:00:00,Sunday,4,0.36363636363636365
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5858,Mpesa,Kisii,shuttle,11,2018-04-15 05:10:00,Sunday,11,1.0
5861,Mpesa,Kisii,Bus,49,2018-04-15 19:04:00,Sunday,1,0.02040816326530612
5862,Mpesa,Kisii,Bus,49,2018-04-15 07:04:00,Sunday,1,0.02040816326530612
5863,Mpesa,Kisii,shuttle,11,2018-04-15 06:40:00,Sunday,1,0.09090909090909091
5864,Mpesa,Kisii,shuttle,11,2018-04-15 05:30:00,Sunday,1,0.09090909090909091
5867,Mpesa,Kisii,shuttle,11,2018-04-14 05:10:00,Saturday,9,0.8181818181818182
5867,Mpesa,Kisii,shuttle,11,2018-04-14 05:10:00,Saturday,9,0.8181818181818182
5867,Mpesa,Kisii,shuttle,11,2018-04-14 05:10:00,Saturday,9,0.8181818181818182
5867,Mpesa,Kisii,shuttle,11,2018-04-14 05:10:00,Saturday,9,0.8181818181818182
5867,Mpesa,Kisii,shuttle,11,2018-04-14 05:10:00,Saturday,9,0.8181818181818182
5867,Mpesa,Kisii,shuttle,11,2018-04-14 05:10:00,Saturday,9,0.8181818181818182
5867,Mpesa,Kisii,shuttle,11,2018-04-14 05:10:00,Saturday,9,0.8181818181818182
5867,Mpesa,Kisii,shuttle,11,2018-04-14 05:10:00,Saturday,9,0.8181818181818182
5867,Mpesa,Kisii,shuttle,11,2018-04-14 05:10:00,Saturday,9,0.8181818181818182
5868,Mpesa,Kisii,shuttle,11,2018-04-14 05:20:00,Saturday,6,0.5454545454545454
5868,Mpesa,Kisii,shuttle,11,2018-04-14 05:20:00,Saturday,6,0.5454545454545454
5868,Mpesa,Kisii,shuttle,11,2018-04-14 05:20:00,Saturday,6,0.5454545454545454
5868,Mpesa,Kisii,shuttle,11,2018-04-14 05:20:00,Saturday,6,0.5454545454545454
5868,Mpesa,Kisii,shuttle,11,2018-04-14 05:20:00,Saturday,6,0.5454545454545454
5868,Mpesa,Kisii,shuttle,11,2018-04-14 05:20:00,Saturday,6,0.5454545454545454
5873,Mpesa,Kisii,Bus,49,2018-04-14 06:59:00,Saturday,1,0.02040816326530612
5874,Mpesa,Kisii,Bus,49,2018-04-14 07:06:00,Saturday,5,0.10204081632653061
5874,Mpesa,Kisii,Bus,49,2018-04-14 07:06:00,Saturday,5,0.10204081632653061
5874,Mpesa,Kisii,Bus,49,2018-04-14 07:06:00,Saturday,5,0.10204081632653061
5874,Mpesa,Kisii,Bus,49,2018-04-14 07:06:00,Saturday,5,0.10204081632653061
5874,Mpesa,Kisii,Bus,49,2018-04-14 07:06:00,Saturday,5,0.10204081632653061
5875,Mpesa,Migori,Bus,49,2017-11-27 07:08:00,Monday,3,0.061224489795918366
5875,Mpesa,Migori,Bus,49,2017-11-27 07:08:00,Monday,3,0.061224489795918366
5875,Mpesa,Migori,Bus,49,2017-11-27 07:08:00,Monday,3,0.061224489795918366
5876,Mpesa,Kisii,shuttle,11,2018-04-14 05:40:00,Saturday,1,0.09090909090909091
5878,Mpesa,Kisii,shuttle,11,2018-04-14 05:30:00,Saturday,2,0.18181818181818182
5878,Mpesa,Kisii,shuttle,11,2018-04-14 05:30:00,Saturday,2,0.18181818181818182
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5880,Mpesa,Kisii,shuttle,11,2018-04-13 05:20:00,Friday,11,1.0
5881,Cash,Kisii,shuttle,11,2018-04-13 05:00:00,Friday,1,0.09090909090909091
5882,Mpesa,Kisii,shuttle,11,2018-04-13 05:10:00,Friday,4,0.36363636363636365
5882,Mpesa,Kisii,shuttle,11,2018-04-13 05:10:00,Friday,4,0.36363636363636365
5882,Mpesa,Kisii,shuttle,11,2018-04-13 05:10:00,Friday,4,0.36363636363636365
5882,Mpesa,Kisii,shuttle,11,2018-04-13 05:10:00,Friday,4,0.36363636363636365
5886,Mpesa,Kisii,shuttle,11,2018-04-13 09:00:00,Friday,1,0.09090909090909091
5887,Mpesa,Kisii,Bus,49,2018-04-13 07:06:00,Friday,1,0.02040816326530612
5888,Mpesa,Kisii,Bus,49,2018-04-13 07:14:00,Friday,1,0.02040816326530612
5889,Mpesa,Kisii,Bus,49,2018-04-13 07:07:00,Friday,1,0.02040816326530612
5890,Mpesa,Kisii,shuttle,11,2018-04-13 05:30:00,Friday,1,0.09090909090909091
5894,Mpesa,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Cash,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Mpesa,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Mpesa,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Mpesa,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Cash,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Mpesa,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Mpesa,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Mpesa,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Mpesa,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5894,Mpesa,Kisii,shuttle,11,2018-04-12 05:00:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5897,Mpesa,Kisii,shuttle,11,2018-04-12 05:20:00,Thursday,11,1.0
5898,Mpesa,Keroka,shuttle,11,2017-11-27 06:30:00,Monday,1,0.09090909090909091
5899,Mpesa,Keumbu,shuttle,11,2017-11-27 06:30:00,Monday,1,0.09090909090909091
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5901,Mpesa,Migori,Bus,49,2017-11-27 07:15:00,Monday,11,0.22448979591836735
5902,Mpesa,Homa Bay,Bus,49,2017-11-27 07:04:00,Monday,5,0.10204081632653061
5902,Mpesa,Homa Bay,Bus,49,2017-11-27 07:04:00,Monday,5,0.10204081632653061
5902,Mpesa,Homa Bay,Bus,49,2017-11-27 07:04:00,Monday,5,0.10204081632653061
5902,Mpesa,Homa Bay,Bus,49,2017-11-27 07:04:00,Monday,5,0.10204081632653061
5902,Mpesa,Homa Bay,Bus,49,2017-11-27 07:04:00,Monday,5,0.10204081632653061
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5910,Mpesa,Kisii,shuttle,11,2018-04-12 05:10:00,Thursday,11,1.0
5918,Mpesa,Kisii,Bus,49,2018-04-12 07:08:00,Thursday,1,0.02040816326530612
5919,Mpesa,Kisii,Bus,49,2018-04-12 08:00:00,Thursday,1,0.02040816326530612
5920,Mpesa,Kisii,Bus,49,2018-04-12 07:06:00,Thursday,1,0.02040816326530612
5921,Mpesa,Kisii,Bus,49,2018-04-12 07:14:00,Thursday,1,0.02040816326530612
5922,Mpesa,Kisii,shuttle,11,2018-04-12 09:50:00,Thursday,1,0.09090909090909091
5923,Mpesa,Kisii,shuttle,11,2018-04-12 07:30:00,Thursday,1,0.09090909090909091
5924,Mpesa,Kisii,shuttle,11,2018-04-12 10:57:00,Thursday,1,0.09090909090909091
5925,Mpesa,Kisii,shuttle,11,2018-04-12 05:30:00,Thursday,1,0.09090909090909091
5928,Mpesa,Kisii,shuttle,11,2018-04-11 05:20:00,Wednesday,1,0.09090909090909091
5929,Mpesa,Kisii,shuttle,11,2018-04-11 05:10:00,Wednesday,8,0.7272727272727273
5929,Mpesa,Kisii,shuttle,11,2018-04-11 05:10:00,Wednesday,8,0.7272727272727273
5929,Mpesa,Kisii,shuttle,11,2018-04-11 05:10:00,Wednesday,8,0.7272727272727273
5929,Mpesa,Kisii,shuttle,11,2018-04-11 05:10:00,Wednesday,8,0.7272727272727273
5929,Mpesa,Kisii,shuttle,11,2018-04-11 05:10:00,Wednesday,8,0.7272727272727273
5929,Mpesa,Kisii,shuttle,11,2018-04-11 05:10:00,Wednesday,8,0.7272727272727273
5929,Mpesa,Kisii,shuttle,11,2018-04-11 05:10:00,Wednesday,8,0.7272727272727273
5929,Mpesa,Kisii,shuttle,11,2018-04-11 05:10:00,Wednesday,8,0.7272727272727273
5931,Mpesa,Kisii,shuttle,11,2018-04-11 05:00:00,Wednesday,1,0.09090909090909091
5933,Mpesa,Keroka,shuttle,11,2017-11-28 08:30:00,Tuesday,1,0.09090909090909091
5937,Mpesa,Keroka,Bus,49,2017-11-28 07:06:00,Tuesday,1,0.02040816326530612
5940,Mpesa,Kisii,Bus,49,2018-04-11 07:02:00,Wednesday,1,0.02040816326530612
5941,Mpesa,Kisii,shuttle,11,2018-04-11 09:50:00,Wednesday,3,0.2727272727272727
5941,Mpesa,Kisii,shuttle,11,2018-04-11 09:50:00,Wednesday,3,0.2727272727272727
